"","DateTime","Level_m","DO_mgL","WaterTemp_c","AirPres_kPa","AirTemp_c","Discharge_m3L"
"291",2019-07-15 17:30:00,0.327,6.99,7.422222222,62.4076,5.906,0.649476519248285
"292",2019-07-15 17:45:00,0.3206,6.93,7.3,62.3914,5.907,0.605972723501341
"293",2019-07-15 18:00:00,0.3158,6.9,7.2,62.3692,5.909,0.563960861136649
"294",2019-07-15 18:15:00,0.31,6.83,7.061111111,62.3783,5.902,0.600063958471777
"295",2019-07-15 18:30:00,0.3037,6.72,6.922222222,62.3812,5.904,0.490424815511539
"296",2019-07-15 18:45:00,0.299,6.61,6.761111111,62.381,5.906,0.527586264066297
"297",2019-07-15 19:00:00,0.294,6.52,6.622222222,62.3703,5.908,0.491417372427887
"298",2019-07-15 19:15:00,0.2912,6.42,6.538888889,62.3569,5.907,0.492946592150976
"299",2019-07-15 19:30:00,0.2877,6.32,6.438888889,62.3439,5.905,0.509711119657906
"300",2019-07-15 19:45:00,0.2829,6.23,6.3,62.3365,5.908,0.454424221093724
"301",2019-07-15 20:00:00,0.2799,6.16,6.2,62.3424,5.908,0.449906567845657
"302",2019-07-15 20:15:00,0.2756,6.08,6.077777778,62.3448,5.908,0.406079742079398
"303",2019-07-15 20:30:00,0.2739,6.02,5.9,62.3504,5.906,0.394802544225657
"304",2019-07-15 20:45:00,0.2694,5.95,5.738888889,62.3474,5.91,0.363811503305832
"305",2019-07-15 21:00:00,0.2678,5.89,5.6,62.3544,5.915,0.374564218291881
"306",2019-07-15 21:15:00,0.2652,5.84,5.522222222,62.3508,5.911,0.374041779393243
"307",2019-07-15 21:30:00,0.2625,5.79,5.422222222,62.3741,5.906,0.373715470693699
"308",2019-07-15 21:45:00,0.2593,5.74,5.277777778,62.3747,5.9,0.373324116507499
"309",2019-07-15 22:00:00,0.2569,5.71,5.138888889,62.3762,5.9,0.354823360975395
"310",2019-07-15 22:15:00,0.2543,5.67,4.977777778,62.3867,5.895,0.373845971489229
"311",2019-07-15 22:30:00,0.2528,5.65,4.838888889,62.3959,5.882,0.380933001615622
"312",2019-07-15 22:45:00,0.2507,5.61,4.738888889,62.4017,5.86,0.360545078714545
"313",2019-07-15 23:00:00,0.2504,5.58,4.677777778,62.4049,5.815,0.370786239059868
"314",2019-07-15 23:15:00,0.2486,5.54,4.638888889,62.4103,5.82,0.358440804037069
"315",2019-07-15 23:30:00,0.2467,5.52,4.622222222,62.4199,5.813,0.350724801550601
"316",2019-07-15 23:45:00,0.2464,5.49,4.622222222,62.4278,5.785,0.323127465571944
"317",2019-07-16 00:00:00,0.2451,5.46,4.6,62.4436,5.781,0.346342664304585
"318",2019-07-16 00:15:00,0.2439,5.44,4.561111111,62.4584,5.774,0.368064541509503
"319",2019-07-16 00:30:00,0.2419,5.42,4.522222222,62.464,5.73,0.322589373351886
"320",2019-07-16 00:45:00,0.2405,5.4,4.461111111,62.4756,5.698,0.351982878093403
"321",2019-07-16 01:00:00,0.2399,5.38,4.422222222,62.4772,5.676,0.351793993084973
"322",2019-07-16 01:15:00,0.2378,5.37,4.361111111,62.4845,5.669,0.319015985564541
"323",2019-07-16 01:30:00,0.2365,5.36,4.277777778,62.484,5.668,0.34354293339776
"324",2019-07-16 01:45:00,0.2352,5.36,4.2,62.4904,5.649,0.303349687537702
"325",2019-07-16 02:00:00,0.2353,5.36,4.138888889,62.5035,5.631,0.324985048164903
"326",2019-07-16 02:15:00,0.2347,5.36,4.077777778,62.5081,5.618,0.320263923138209
"327",2019-07-16 02:30:00,0.2333,5.35,4,62.5111,5.604,0.328900911277662
"328",2019-07-16 02:45:00,0.2322,5.33,3.938888889,62.5188,5.601,0.303983229696977
"329",2019-07-16 03:00:00,0.2305,5.32,3.877777778,62.5129,5.608,0.307337120491723
"330",2019-07-16 03:15:00,0.2293,5.32,3.822222222,62.5169,5.615,0.305426106643002
"331",2019-07-16 03:30:00,0.2287,5.32,3.761111111,62.5129,5.631,0.281632261663304
"332",2019-07-16 03:45:00,0.2271,5.32,3.7,62.5018,5.646,0.302199880447928
"333",2019-07-16 04:00:00,0.2251,5.32,3.661111111,62.5025,5.657,0.290008918722184
"334",2019-07-16 04:15:00,0.2238,5.31,3.622222222,62.4969,5.661,0.280589077651087
"335",2019-07-16 04:30:00,0.2218,5.31,3.561111111,62.4878,5.664,0.252568285641542
"336",2019-07-16 04:45:00,0.2213,5.32,3.5,62.4794,5.663,0.268313086988438
"337",2019-07-16 05:00:00,0.2192,5.32,3.477777778,62.4663,5.664,0.262699078124051
"338",2019-07-16 05:15:00,0.2201,5.32,3.461111111,62.4534,5.659,0.284444357234975
"339",2019-07-16 05:30:00,0.2193,5.31,3.438888889,62.4433,5.654,0.262068276107702
"340",2019-07-16 05:45:00,0.2165,5.33,3.422222222,62.4346,5.654,0.268313086988438
"341",2019-07-16 06:00:00,0.2157,5.34,3.4,62.4388,5.654,0.263330840955776
"342",2019-07-16 06:15:00,0.2153,5.35,3.4,62.4449,5.653,0.254316321048549
"343",2019-07-16 06:30:00,0.2142,5.34,3.4,62.4247,5.642,0.255503209055497
"344",2019-07-16 06:45:00,0.2127,5.35,3.422222222,62.4248,5.632,0.247978567212573
"345",2019-07-16 07:00:00,0.2132,5.39,3.438888889,62.4249,5.627,0.251594819437512
"346",2019-07-16 07:15:00,0.2134,5.44,3.461111111,62.4179,5.63,0.24863816612709
"347",2019-07-16 07:30:00,0.2115,5.49,3.5,62.3963,5.634,0.241893579560556
"348",2019-07-16 07:45:00,0.2114,5.57,3.538888889,62.3919,5.632,0.247421328993681
"349",2019-07-16 08:00:00,0.2101,5.61,3.561111111,62.3864,5.635,0.255089977938936
"350",2019-07-16 08:15:00,0.2106,5.68,3.6,62.3949,5.633,0.244295703731675
"351",2019-07-16 08:30:00,0.2114,5.76,3.661111111,62.3976,5.63,0.239853997758052
"352",2019-07-16 08:45:00,0.2115,5.88,3.738888889,62.4035,5.624,0.249044640465238
"353",2019-07-16 09:00:00,0.2125,6.01,3.922222222,62.407,5.635,0.240251080648466
"354",2019-07-16 09:15:00,0.2172,6.12,4.238888889,62.3874,5.635,0.240648592864311
"355",2019-07-16 09:30:00,0.22,6.2,4.522222222,62.3849,5.64,0.248485852669279
"356",2019-07-16 09:45:00,0.2201,6.26,4.722222222,62.3986,5.641,0.293887579089349
"357",2019-07-16 10:00:00,0.2199,6.31,4.8,62.4047,5.653,0.26364708460905
"358",2019-07-16 10:15:00,0.2205,6.38,4.922222222,62.4057,5.653,0.270719183995883
"359",2019-07-16 10:30:00,0.2204,6.42,4.961111111,62.4153,5.661,0.275680588251894
"360",2019-07-16 10:45:00,0.2195,6.47,5.022222222,62.4411,5.67,0.303004464796817
"361",2019-07-16 11:00:00,0.221,6.54,5.077777778,62.4412,5.678,0.266132692768864
"362",2019-07-16 11:15:00,0.2209,6.6,5.238888889,62.4505,5.684,0.278182587360055
"363",2019-07-16 11:30:00,0.2209,6.69,5.538888889,62.4712,5.687,0.272061774181627
"364",2019-07-16 11:45:00,0.2213,6.73,6.061111111,62.4941,5.691,0.26438592905405
"365",2019-07-16 12:00:00,0.2215,6.72,6.3,62.5061,5.692,0.243944432877544
"366",2019-07-16 12:15:00,0.22,6.71,6.277777778,62.509,5.695,0.253955794664403
"367",2019-07-16 12:30:00,0.2194,6.73,6.238888889,62.5161,5.699,0.230066503595699
"368",2019-07-16 12:45:00,0.2189,6.75,6.261111111,62.5309,5.709,0.231517521952698
"369",2019-07-16 13:00:00,0.2022,6.74,6.661111111,62.565,5.729,0.223848522080265
"370",2019-07-16 13:15:00,0.223281116,6.86,6.638888889,62.5725,5.753,0.235171481162434
"371",2019-07-16 13:30:00,0.224495022,6.89,6.861111111,62.5891,5.773,0.241345264979413
"372",2019-07-16 13:45:00,0.218112081,6.91,7.061111111,62.5967,5.785,0.210055803719422
"373",2019-07-16 14:00:00,0.212792963,6.91,7.261111111,62.5976,5.782,0.186194978323791
"374",2019-07-16 14:15:00,0.208452033,6.89,7.3,62.6017,5.782,0.16821353509295
"375",2019-07-16 14:30:00,0.208636547,6.91,7.338888889,62.6093,5.78,0.168950572515514
"376",2019-07-16 14:45:00,0.217172739,6.94,7.438888889,62.6107,5.78,0.205695726831745
"377",2019-07-16 15:00:00,0.213113435,6.95,7.7,62.6024,5.778,0.187575597679934
"378",2019-07-16 15:15:00,0.219445171,6.96,7.977777778,62.6014,5.782,0.216351250695775
"379",2019-07-16 15:30:00,0.213608708,6.93,8.238888889,62.5845,5.792,0.189723647625013
"380",2019-07-16 15:45:00,0.220911571,6.95,8.477777778,62.5762,5.806,0.223422246094506
"381",2019-07-16 16:00:00,0.215463557,6.89,8.661111111,62.5683,5.805,0.197923339406471
"382",2019-07-16 16:15:00,0.214405032,6.91,8.777777778,62.5576,5.795,0.193213958340744
"383",2019-07-16 16:30:00,0.216648331,6.86,8.822222222,62.5576,5.788,0.203288920605169
"384",2019-07-16 16:45:00,0.218610003,6.82,8.738888889,62.5428,5.785,0.212392426971677
"385",2019-07-16 17:00:00,0.213113435,6.8,8.638888889,62.5332,5.788,0.187575597679934
"386",2019-07-16 17:15:00,0.214638101,6.76,8.477777778,62.528,7.169,0.194244041353992
"387",2019-07-16 17:30:00,0.213356216,6.72,8.3,62.4938,6.385,0.188626383599054
"388",2019-07-16 17:45:00,0.210879847,6.67,8.161111111,62.4699,6.17,0.178105083548603
"389",2019-07-16 18:00:00,0.21447301,6.62,8,62.4501,6.086,0.19351399938669
"390",2019-07-16 18:15:00,0.206820543,6.55,7.838888889,62.4341,6.044,0.161801949410055
"391",2019-07-16 18:30:00,0.20098408,6.44,7.661111111,62.4366,6.022,0.140415419122593
"392",2019-07-16 18:45:00,0.210025256,6.31,7.5,62.4124,6.008,0.174575441279573
"393",2019-07-16 19:00:00,0.204577244,6.22,7.361111111,62.3883,6,0.153295163356932
"394",2019-07-16 19:15:00,0.208286943,6.13,7.238888889,62.378,5.995,0.167556135445586
"395",2019-07-16 19:30:00,0.209646518,6.05,7.138888889,62.3969,5.991,0.173027784525463
"396",2019-07-16 19:45:00,0.205072517,5.97,7.038888889,62.3752,5.988,0.155142494020869
"397",2019-07-16 20:00:00,0.208325787,5.89,6.961111111,62.3791,5.985,0.167710640629798
"398",2019-07-16 20:15:00,0.202848641,5.83,6.877777778,62.3791,5.982,0.146984335361905
"399",2019-07-16 20:30:00,0.214880882,5.77,6.8,62.3847,5.979,0.195321156731969
"400",2019-07-16 20:45:00,0.211967506,5.72,6.722222222,62.3752,5.974,0.182672483138722
"401",2019-07-16 21:00:00,0.212171444,5.67,6.622222222,62.3875,5.97,0.183538242022086
"402",2019-07-16 21:15:00,0.213171702,5.62,6.561111111,62.3852,5.966,0.187827403112795
"403",2019-07-16 21:30:00,0.209617384,5.57,6.477777778,62.4091,5.963,0.172909154827993
"404",2019-07-16 21:45:00,0.208335499,5.51,6.422222222,62.3904,5.959,0.167749287485533
"405",2019-07-16 22:00:00,0.207752824,5.46,6.338888889,62.3977,5.956,0.165442531443873
"406",2019-07-16 22:15:00,0.206072777,5.42,6.277777778,62.4052,5.953,0.158926582691868
"407",2019-07-16 22:30:00,0.206548628,5.38,6.238888889,62.4251,5.95,0.160751761398094
"408",2019-07-16 22:45:00,0.206131044,5.33,6.2,62.4236,5.946,0.159149207793453
"409",2019-07-16 23:00:00,0.207461486,5.29,6.161111111,62.4409,5.943,0.164298209417524
"410",2019-07-16 23:15:00,0.207471197,5.26,6.1,62.4521,5.94,0.164336255470694
"411",2019-07-16 23:30:00,0.206665163,5.23,6.038888889,62.4578,5.938,0.161201197470264
"412",2019-07-16 23:45:00,0.207927626,5.2,6,62.4663,5.936,0.166132020320506
"413",2019-07-17 00:00:00,0.210170925,5.18,5.938888889,62.4806,5.933,0.175173411869126
"414",2019-07-17 00:15:00,0.208277231,5.16,5.877777778,62.4928,5.931,0.167517522133204
"415",2019-07-17 00:30:00,0.208053872,5.13,5.838888889,62.5245,5.93,0.166631339333795
"416",2019-07-17 00:45:00,0.205878552,5.12,5.8,62.527,5.928,0.158186240710274
"417",2019-07-17 01:00:00,0.206771986,5.09,5.777777778,62.5355,5.926,0.161614029725107
"418",2019-07-17 01:15:00,0.206645741,5.07,5.738888889,62.5448,5.925,0.161126225602405
"419",2019-07-17 01:30:00,0.206927367,5.05,5.722222222,62.5565,5.923,0.162215965989292
"420",2019-07-17 01:45:00,0.207461486,5.03,5.677777778,62.5727,5.921,0.164298209417524
"421",2019-07-17 02:00:00,0.207947049,5.01,5.638888889,62.5722,5.92,0.166208766866802
"422",2019-07-17 02:15:00,0.203227379,4.98,5.622222222,62.5641,5.919,0.14834886015156
"423",2019-07-17 02:30:00,0.206383536,4.97,5.561111111,62.5601,5.919,0.160116709575175
"424",2019-07-17 02:45:00,0.205422123,4.95,5.538888889,62.5562,5.919,0.156457000463403
"425",2019-07-17 03:00:00,0.204208217,4.92,5.5,62.555,5.918,0.151930065947451
"426",2019-07-17 03:15:00,0.203703231,4.91,5.461111111,62.5688,5.918,0.150077729982068
"427",2019-07-17 03:30:00,0.20717986,4.89,5.438888889,62.5654,5.917,0.163197769533625
"428",2019-07-17 03:45:00,0.206665163,4.87,5.4,62.5706,5.916,0.161201197470264
"429",2019-07-17 04:00:00,0.2054027,4.86,5.361111111,62.5779,5.915,0.156383742254641
"430",2019-07-17 04:15:00,0.206801121,4.85,5.338888889,62.559,5.915,0.161726762886059
"431",2019-07-17 04:30:00,0.203994568,4.83,5.322222222,62.5475,5.914,0.151144170444035
"432",2019-07-17 04:45:00,0.206286424,4.81,5.277777778,62.532,5.914,0.159744056573707
"433",2019-07-17 05:00:00,0.206383536,4.79,5.238888889,62.5187,5.915,0.160116709575175
"434",2019-07-17 05:15:00,0.206063066,4.77,5.222222222,62.5099,5.916,0.158889502592629
"435",2019-07-17 05:30:00,0.210685622,4.76,5.161111111,62.5035,5.916,0.177298330940812
"436",2019-07-17 05:45:00,0.206131044,4.74,5.122222222,62.5108,5.916,0.159149207793453
"437",2019-07-17 06:00:00,0.209520271,4.72,5.077777778,62.4886,5.915,0.172514163704173
"438",2019-07-17 06:15:00,0.204091681,4.71,5.061111111,62.4928,5.914,0.151500992226836
"439",2019-07-17 06:30:00,0.211258586,4.69,5.038888889,62.4829,5.913,0.179685969651135
"440",2019-07-17 06:45:00,0.202712683,4.71,5.038888889,62.4874,5.912,0.14649699300083
"441",2019-07-17 07:00:00,0.204868581,4.76,5.061111111,62.4819,5.911,0.154379715807862
"442",2019-07-17 07:15:00,0.2054027,4.83,5.061111111,62.4786,5.911,0.156383742254641
"443",2019-07-17 07:30:00,0.203586696,4.93,5.1,62.4644,5.91,0.149652845636902
"444",2019-07-17 07:45:00,0.204888004,5.04,5.177777778,62.4598,5.91,0.154452236099068
"445",2019-07-17 08:00:00,0.207325528,5.13,5.222222222,62.4652,5.91,0.163766257835952
"446",2019-07-17 08:15:00,0.203858611,5.23,5.277777778,62.4674,5.908,0.150645746218973
"447",2019-07-17 08:30:00,0.205829995,5.33,5.361111111,62.4645,5.908,0.15800157447388
"448",2019-07-17 08:45:00,0.206101911,5.4,5.422222222,62.4707,5.905,0.159037866875547
"449",2019-07-17 09:00:00,0.20408197,5.47,5.438888889,62.491,5.905,0.151465280562277
"450",2019-07-17 09:15:00,0.207519753,5.57,5.522222222,62.4789,5.903,0.164526590089477
"451",2019-07-17 09:30:00,0.208714237,5.67,5.577777778,62.471,5.902,0.169261625932213
"452",2019-07-17 09:45:00,0.208316076,5.77,5.738888889,62.4744,5.9,0.167672004271924
"453",2019-07-17 10:00:00,0.208549146,5.87,5.938888889,62.4833,5.899,0.168601147258304
"454",2019-07-17 10:15:00,0.210705044,5.94,6.1,62.4842,5.898,0.177378883874801
"455",2019-07-17 10:30:00,0.211462522,6.04,6.238888889,62.4974,5.898,0.180541440917721
"456",2019-07-17 10:45:00,0.21215202,6.1,6.338888889,62.5148,5.898,0.183455659218761
"457",2019-07-17 11:00:00,0.215764607,6.17,6.522222222,62.5206,5.898,0.199277265726743
"458",2019-07-17 11:15:00,0.215201354,6.24,6.677777778,62.5336,5.9,0.196749370426796
"459",2019-07-17 11:30:00,0.217493209,6.31,7.022222222,62.555,5.901,0.207176179221656
"460",2019-07-17 11:45:00,0.217289273,6.33,7.4,62.5691,5.903,0.206233227132846
"461",2019-07-17 12:00:00,0.220348318,6.39,7.761111111,62.5783,5.904,0.220688142306681
"462",2019-07-17 12:15:00,0.217260139,6.4,7.961111111,62.5972,5.905,0.20609875930095
"463",2019-07-17 12:30:00,0.208782216,6.42,8,62.6074,5.906,0.169534154141977
"464",2019-07-17 12:45:00,0.211880106,6.46,8.122222222,62.6196,5.908,0.182302353829314
"465",2019-07-17 13:00:00,0.211491656,6.48,8.277777778,62.633,5.907,0.180663894307302
"466",2019-07-17 13:15:00,0.1736,7.1,8.461111111,62.6406,5.908,0.202845362517037
"467",2019-07-17 13:30:00,0.1766,6.52,8.577777778,62.6392,5.909,0.191590888751589
"468",2019-07-17 13:45:00,0.1789,6.54,8.661111111,62.6421,5.912,0.236152243021887
"469",2019-07-17 14:00:00,0.1818,6.56,8.777777778,62.6513,5.914,0.196402464699985
"470",2019-07-17 14:15:00,0.184,6.57,8.877777778,62.639,5.917,0.208618751099958
"471",2019-07-17 14:30:00,0.1869,6.6,9.077777778,62.6338,5.917,0.210340721220861
"472",2019-07-17 14:45:00,0.1862,6.57,9.222222222,62.6311,5.918,0.180133704320186
"473",2019-07-17 15:00:00,0.1854,6.54,9.177777778,62.6262,5.919,0.180500637871549
"474",2019-07-17 15:15:00,0.1856,6.61,9.261111111,62.6194,5.92,0.185320207750294
"475",2019-07-17 15:30:00,0.18605,6.56,9.577777778,62.6116,5.922,0.182425668549517
"476",2019-07-17 15:45:00,0.1865,6.56,9.677777778,62.6133,5.924,0.179563999254637
"477",2019-07-17 16:00:00,0.1852,6.51,9.722222222,62.6068,5.927,0.177499767537358
"478",2019-07-17 16:15:00,0.1842,6.48,9.622222222,62.6169,5.926,0.17113697743425
"479",2019-07-17 16:30:00,0.1836,6.46,9.522222222,62.6119,5.926,0.177983898015617
"480",2019-07-17 16:45:00,0.182,6.42,9.422222222,62.5923,5.925,0.165289605600626
"481",2019-07-17 17:00:00,0.1804,6.38,9.3,62.5868,5.926,0.171686866616326
"482",2019-07-17 17:15:00,0.1793,6.32,9.161111111,62.566,5.926,0.161689179685883
"483",2019-07-17 17:30:00,0.1772,6.3,9.038888889,62.5548,5.925,0.162555305185863
"484",2019-07-17 17:45:00,0.1748,6.25,8.922222222,62.5381,5.925,0.157007276156581
"485",2019-07-17 18:00:00,0.1732,6.2,8.777777778,62.5259,5.925,0.156017864477359
"486",2019-07-17 18:15:00,0.1717,6.11,8.622222222,62.5026,5.925,0.144663965610702
"487",2019-07-17 18:30:00,0.1704,5.99,8.438888889,62.4815,5.925,0.144663965610702
"488",2019-07-17 18:45:00,0.1694,5.87,8.277777778,62.4675,5.926,0.132392314635433
"489",2019-07-17 19:00:00,0.1671,5.77,8.122222222,62.458,5.924,0.13293602134676
"490",2019-07-17 19:15:00,0.1656,5.67,7.977777778,62.4398,5.923,0.122996896217683
"491",2019-07-17 19:30:00,0.1648,5.59,7.838888889,62.4446,5.926,0.117926944818981
"492",2019-07-17 19:45:00,0.1647,5.5,7.7,62.4422,5.925,0.117496811987898
"493",2019-07-17 20:00:00,0.1642,5.43,7.6,62.4576,5.925,0.125348438235847
"494",2019-07-17 20:15:00,0.1628,5.37,7.5,62.446,5.923,0.125713834952365
"495",2019-07-17 20:30:00,0.1636,5.31,7.377777778,62.4317,5.921,0.11934256434026
"496",2019-07-17 20:45:00,0.1634,5.26,7.277777778,62.4344,5.919,0.118416252178108
"497",2019-07-17 21:00:00,0.163,5.21,7.177777778,62.4367,5.918,0.119575213546898
"498",2019-07-17 21:15:00,0.163,5.18,7.077777778,62.4377,5.917,0.119052354424031
"499",2019-07-17 21:30:00,0.1624,5.13,7,62.4403,5.916,0.113748988018265
"500",2019-07-17 21:45:00,0.1622,5.09,6.922222222,62.4481,5.916,0.11355502226084
"501",2019-07-17 22:00:00,0.163,5.05,6.838888889,62.4501,5.914,0.10979821838525
"502",2019-07-17 22:15:00,0.162,5.02,6.761111111,62.452,5.913,0.112179103899749
"503",2019-07-17 22:30:00,0.1627,5.01,6.7,62.4631,5.912,0.110227242047605
"504",2019-07-17 22:45:00,0.1627,4.98,6.638888889,62.4686,5.911,0.116102229221259
"505",2019-07-17 23:00:00,0.1631,4.98,6.561111111,62.4806,5.909,0.1146119345881
"506",2019-07-17 23:15:00,0.1642,4.99,6.5,62.4917,5.907,0.125470130806676
"507",2019-07-17 23:30:00,0.1642,4.97,6.438888889,62.5046,5.905,0.120980135944145
"508",2019-07-17 23:45:00,0.1641,4.95,6.377777778,62.5046,5.903,0.116470651826241
"509",2019-07-18 00:00:00,0.1636,4.93,6.322222222,62.5131,5.901,0.121895694462716
"510",2019-07-18 00:15:00,0.1645,4.91,6.261111111,62.5262,5.9,0.123896505132922
"511",2019-07-18 00:30:00,0.1643,4.89,6.177777778,62.5289,5.899,0.122103324632097
"512",2019-07-18 00:45:00,0.1638,4.87,6.122222222,62.5468,5.898,0.116073936618384
"513",2019-07-18 01:00:00,0.1635,4.85,6.061111111,62.5626,5.898,0.114332860196274
"514",2019-07-18 01:15:00,0.1638,4.83,6,62.5741,5.897,0.120950709687027
"515",2019-07-18 01:30:00,0.1639,4.8,5.938888889,62.5782,5.898,0.115312555380692
"516",2019-07-18 01:45:00,0.1637,4.79,5.9,62.5839,5.898,0.116612654267728
"517",2019-07-18 02:00:00,0.1632,4.77,5.838888889,62.5804,5.898,0.118878548194216
"518",2019-07-18 02:15:00,0.1635,4.74,5.8,62.5797,5.898,0.120451478124755
"519",2019-07-18 02:30:00,0.1631,4.72,5.738888889,62.5789,5.899,0.116555831495428
"520",2019-07-18 02:45:00,0.1639,4.7,5.7,62.583,5.9,0.11590431909631
"521",2019-07-18 03:00:00,0.1644,4.67,5.661111111,62.5813,5.901,0.115228261169549
"522",2019-07-18 03:15:00,0.164,4.66,5.638888889,62.5792,5.901,0.12148141731279
"523",2019-07-18 03:30:00,0.1631,4.64,5.6,62.5769,5.902,0.118300945792789
"524",2019-07-18 03:45:00,0.1622,4.63,5.561111111,62.5752,5.904,0.112617572621574
"525",2019-07-18 04:00:00,0.1618,4.61,5.538888889,62.5786,5.904,0.113389027124717
"526",2019-07-18 04:15:00,0.1615,4.6,5.522222222,62.5591,5.905,0.11009298751514
"527",2019-07-18 04:30:00,0.1596,4.59,5.477777778,62.5546,5.904,0.107469283351059
"528",2019-07-18 04:45:00,0.1588,4.58,5.438888889,62.5492,5.904,0.104682040966176
"529",2019-07-18 05:00:00,0.16,4.56,5.438888889,62.5387,5.903,0.107888861964471
"530",2019-07-18 05:15:00,0.1595,4.55,5.422222222,62.5164,5.902,0.107416955167506
"531",2019-07-18 05:30:00,0.1587,4.54,5.4,62.5099,5.901,0.107888861964471
"532",2019-07-18 05:45:00,0.1588,4.53,5.361111111,62.4939,5.9,0.114472313540386
"533",2019-07-18 06:00:00,0.1579,4.53,5.338888889,62.4747,5.9,0.1051922936065
"534",2019-07-18 06:15:00,0.1583,4.52,5.322222222,62.4697,5.9,0.108072966805386
"535",2019-07-18 06:30:00,0.1581,4.52,5.3,62.4619,5.901,0.105679519486383
"536",2019-07-18 06:45:00,0.1591,4.53,5.3,62.4331,5.902,0.113333747270942
"537",2019-07-18 07:00:00,0.1582,4.55,5.3,62.4138,5.904,0.102618059575869
"538",2019-07-18 07:15:00,0.1584,4.61,5.3,62.4105,5.904,0.11084697397931
"539",2019-07-18 07:30:00,0.1582,4.67,5.3,62.4103,5.906,0.11103629101803
"540",2019-07-18 07:45:00,0.1584,4.71,5.3,62.4123,5.907,0.111171719475706
"541",2019-07-18 08:00:00,0.1586,4.77,5.3,62.4116,5.908,0.110307876319526
"542",2019-07-18 08:15:00,0.159,4.86,5.338888889,62.4217,5.911,0.104554897065099
"543",2019-07-18 08:30:00,0.1604,4.96,5.377777778,62.4401,5.911,0.108812678322681
"544",2019-07-18 08:45:00,0.1607,5.08,5.461111111,62.4457,5.913,0.11044239917907
"545",2019-07-18 09:00:00,0.1649,5.23,5.622222222,62.4306,5.915,0.120656810291565
"546",2019-07-18 09:15:00,0.1665,5.34,5.861111111,62.4338,5.916,0.11503180395285
"547",2019-07-18 09:30:00,0.1706,5.46,6.038888889,62.4444,5.917,0.122937138122419
"548",2019-07-18 09:45:00,0.1734,5.58,6.3,62.4457,5.919,0.121658802837926
"549",2019-07-18 10:00:00,0.1738,5.68,6.522222222,62.4479,5.919,0.12920204275885
"550",2019-07-18 10:15:00,0.1733,5.79,6.822222222,62.4538,5.92,0.133224647416305
"551",2019-07-18 10:30:00,0.1751,5.88,7.077777778,62.4677,5.921,0.134126079093483
"552",2019-07-18 10:45:00,0.1762,5.99,7.361111111,62.4538,5.921,0.142237932358796
"553",2019-07-18 11:00:00,0.1746,6.07,7.7,62.4693,5.922,0.157559061182171
"554",2019-07-18 11:15:00,0.1764,6.15,8.061111111,62.4787,5.923,0.147472989095392
"555",2019-07-18 11:30:00,0.1785,6.2,8.361111111,62.487,5.925,0.136894780152859
"556",2019-07-18 11:45:00,0.1769,6.24,8.622222222,62.5032,5.926,0.158408060837204
"557",2019-07-18 12:00:00,0.1775,6.27,8.738888889,62.5155,5.927,0.153114991577716
